org_name,domain,url,tel_work,tel_fax,tel_cell,adr_one_street,adr_one_postalcode,adr_one_locality,adr_one_countryname,gender,title,n_given,n_middle,n_family,tel_home,tel_fax_home,tel_cell_private,email,email_home,adr_two_street,adr_two_postalcode,adr_two_locality,adr_two_countryname
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 3574,+49 8761 17300 93574,+49 106 3209346 3574,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,Dipl.-Chem.,Felicdad,Lexis,Auld,+49 4916 116193,,+49 149 45720835,f.auld@losteria.eu,f.auld@arcor.de,Mühlstr. 2,35075,Weidenhausen Stadt Gladenbach,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 6411,+49 8761 17300 96411,+49 106 3209346 6411,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Emeline,,Terminals,+49 4314 472026,,+49 186 20517630,e.terminals@losteria.eu,e.terminals@t-online.de,Im Gaizen 50,70469,Stuttgart,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 4892,+49 8761 17300 94892,+49 106 3209346 4892,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Gilligan,,Desjarlais,+49 5796 710599,,+49 182 21428070,g.desjarlais@losteria.eu,g.desjarlais@web.de,Herforder Str. 30,32105,Bad Salzuflen,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 1768,+49 8761 17300 91768,+49 106 3209346 1768,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,Dipl.-Math. (FH),Marget,Laney,Boroski,+49 6677 959903,,+49 139 8507066,m.boroski@losteria.eu,m.boroski@gmail.com,Im Mönchsfeld 8,50769,Köln,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 4102,+49 8761 17300 94102,+49 106 3209346 4102,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Laurice,Feodora,Amir,+49 795 560962,,+49 127 55249369,l.amir@losteria.eu,l.amir@arcor.de,Steinmeisterstr. 11,32257,Ahle Stadt Bünde,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 3157,+49 8761 17300 93157,+49 106 3209346 3157,Vielitz 34,95100,Vielitz Stadt Selb,DE,male,LL.B.,Lonny,Brooks,Maitland,+49 5361 634543,,+49 155 16015488,l.maitland@losteria.eu,l.maitland@arcor.de,Berliner Str. 53,13189,Berlin,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 7534,+49 8761 17300 97534,+49 106 3209346 7534,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Pippa,Casie,Chao,+49 7284 319519,,+49 127 83785885,p.chao@losteria.eu,p.chao@web.de,Eimsbütteler Chaussee 23,20259,Hamburg,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 9265,+49 8761 17300 99265,+49 106 3209346 9265,Vielitz 34,95100,Vielitz Stadt Selb,DE,male,,Wayne,,Demidenko,+49 4490 774221,,+49 197 40876421,w.demidenko@losteria.eu,w.demidenko@arcor.de,Schulstr. 15,54664,Preist,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 3087,+49 8761 17300 93087,+49 106 3209346 3087,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Corri,,Seymour,+49 4368 655202,,+49 154 74364442,c.seymour@losteria.eu,c.seymour@web.de,Astrid-Lindgren-Str. 20,79100,Freiburg im Breisgau,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 8008,+49 8761 17300 98008,+49 106 3209346 8008,Vielitz 34,95100,Vielitz Stadt Selb,DE,male,,Germaine,Paxon,Chummun,+49 7083 564171,,+49 123 12309051,g.chummun@losteria.eu,g.chummun@hotmail.de,Eiermarkt 1,38100,Braunschweig,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 8715,+49 8761 17300 98715,+49 106 3209346 8715,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,M.Ed.,Bette-ann,,Eleftheriou,+49 786 434377,,+49 135 81556192,b.eleftheriou@losteria.eu,b.eleftheriou@gmx.de,Elisabethstr. 37,75180,Büchenbronn Stadt Pforzheim,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 7394,+49 8761 17300 97394,+49 106 3209346 7394,Vielitz 34,95100,Vielitz Stadt Selb,DE,male,B.Ed.,Eben,,Navalta,+49 8143 610404,,+49 195 8082409,e.navalta@losteria.eu,e.navalta@arcor.de,,,,
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 8068,+49 8761 17300 98068,+49 106 3209346 8068,Vielitz 34,95100,Vielitz Stadt Selb,DE,male,,Lutero,,Assaad,+49 2969 999318,,+49 108 53445764,l.assaad@losteria.eu,l.assaad@gmail.com,Königstr. 3,25335,Elmshorn,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 3795,+49 8761 17300 93795,+49 106 3209346 3795,Vielitz 34,95100,Vielitz Stadt Selb,DE,male,LL.M.,Isidoro,Iorgos,Malik,+49 152 748230,,+49 179 79356944,i.malik@losteria.eu,i.malik@web.de,Am Zangenberg 8,55595,Wallhausen an der Nahe,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 9337,+49 8761 17300 99337,+49 106 3209346 9337,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Celinka,,Ayotte,+49 5141 568525,+49 6192 74121,+49 168 53872466,c.ayotte@losteria.eu,c.ayotte@arcor.de,Aschaffenburger Str. 7,63867,Johannesberg in Unterfranken,DE
L' Osteria,losteria.eu,http://www.losteria.eu/,+49 8761 17300 3708,+49 8761 17300 93708,+49 106 3209346 3708,Vielitz 34,95100,Vielitz Stadt Selb,DE,female,,Sofia,Vinnie,Kemkeng,+49 9756 207224,,+49 176 99079402,s.kemkeng@losteria.eu,s.kemkeng@gmx.de,Kriegerstr. 15,75228,Ispringen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 2242,+49 9631 91012 92242,+49 188 4649384 2242,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Hervey,Rogerio,Sizto,+49 7503 621486,,+49 114 41767106,h.sizto@padesignveranstaltungstechnik.org,h.sizto@gmx.de,Müssener Str. 6 A,37085,Göttingen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 7850,+49 9631 91012 97850,+49 188 4649384 7850,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Anallese,Arlyne,Dahl,+49 4252 658396,+49 1584 62157,+49 186 4703946,a.dahl@padesignveranstaltungstechnik.org,a.dahl@gmail.com,Reichenberger Str. 181,13355,Berlin,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 5947,+49 9631 91012 95947,+49 188 4649384 5947,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Gratia,,Boutin,+49 9669 715839,,+49 111 13351094,g.boutin@padesignveranstaltungstechnik.org,g.boutin@web.de,Hochstr. 69,58762,Altena in Westfalen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 6490,+49 9631 91012 96490,+49 188 4649384 6490,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,Prof.,Boy,Harwell,Rutulis,+49 5884 401392,,+49 162 47790301,b.rutulis@padesignveranstaltungstechnik.org,b.rutulis@gmx.de,Volmerswerther Str. 65,66877,Ramstein Miesenbach,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 4175,+49 9631 91012 94175,+49 188 4649384 4175,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,Dr. rer. nat.,Merle,,Blaufus,+49 1233 198107,,+49 105 97296392,m.blaufus@padesignveranstaltungstechnik.org,m.blaufus@hotmail.de,Marktstr. 20,32369,Rahden in Westfalen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 2910,+49 9631 91012 92910,+49 188 4649384 2910,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,Dipl.-Ing. (FH),Ginelle,Faustine,Cothran,+49 9423 578206,,+49 156 5610974,g.cothran@padesignveranstaltungstechnik.org,g.cothran@web.de,Winterhalterstr. 4,76530,Baden-Baden,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 4300,+49 9631 91012 94300,+49 188 4649384 4300,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Tyler,,Chiu,+49 1404 511513,,+49 132 98433153,t.chiu@padesignveranstaltungstechnik.org,t.chiu@arcor.de,Falkentaler Steig 3,13467,Berlin,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 1156,+49 9631 91012 91156,+49 188 4649384 1156,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Cilka,Karina,Cadtools,+49 1403 488966,,+49 134 43135138,c.cadtools@padesignveranstaltungstechnik.org,c.cadtools@t-online.de,Weißenfelser Straße 11,4229,Leipzig,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 6992,+49 9631 91012 96992,+49 188 4649384 6992,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Rafi,Warren,Sees,+49 3314 941889,,+49 180 27047748,r.sees@padesignveranstaltungstechnik.org,r.sees@gmail.com,Lucas-Cranach-Str. 3,27753,Delmenhorst,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 4335,+49 9631 91012 94335,+49 188 4649384 4335,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,Dr. rer. nat.,Hillary,Brannon,McDaniel,+49 3312 928679,,+49 109 95733537,h.mcdaniel@padesignveranstaltungstechnik.org,h.mcdaniel@t-online.de,Diestedder Str. 86,59510,Herzfeld Gemeinde Lippetal,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 7134,+49 9631 91012 97134,+49 188 4649384 7134,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Gustie,,Toperzer,+49 4676 250229,,+49 195 17395309,g.toperzer@padesignveranstaltungstechnik.org,g.toperzer@web.de,Im Wiesental 3,53894,Eiserfey Stadt Mechernich,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 6539,+49 9631 91012 96539,+49 188 4649384 6539,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Dawn,Bobine,Bazerghi,+49 959 840617,,+49 104 65718350,d.bazerghi@padesignveranstaltungstechnik.org,d.bazerghi@gmx.de,Kirchfeldstr. 61,40882,Homberg Stadt Ratingen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 8519,+49 9631 91012 98519,+49 188 4649384 8519,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Natale,,Hartell,+49 206 441107,,+49 189 63568807,n.hartell@padesignveranstaltungstechnik.org,n.hartell@arcor.de,August-Bebel-Str. 5,92681,Erbendorf,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 9226,+49 9631 91012 99226,+49 188 4649384 9226,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Redford,Angus,Forecasting,+49 7042 494258,,+49 112 16898228,r.forecasting@padesignveranstaltungstechnik.org,r.forecasting@gmail.com,Waldburgstr. 2,71032,Böblingen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 7738,+49 9631 91012 97738,+49 188 4649384 7738,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Arlyn,,Jakabffy,+49 428 793896,,+49 104 23500357,a.jakabffy@padesignveranstaltungstechnik.org,a.jakabffy@gmail.com,Am Birkloch 11,66954,Gersbach Stadt Pirmasens,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 4154,+49 9631 91012 94154,+49 188 4649384 4154,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Jean,,Sacarello,+49 3589 85058,,+49 105 56931661,j.sacarello@padesignveranstaltungstechnik.org,j.sacarello@t-online.de,Christian-F.-Hansen-Str. 22,22609,Hamburg,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 2729,+49 9631 91012 92729,+49 188 4649384 2729,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,Dipl.-Chem. (FH),Win,Tomas,Zylstra,+49 6639 41207,+49 2522 8470,+49 121 28959018,w.zylstra@padesignveranstaltungstechnik.org,w.zylstra@gmail.com,Technologiepark 24,22946,Trittau,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 8773,+49 9631 91012 98773,+49 188 4649384 8773,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Barney,,Ioannou,+49 8062 772852,+49 781 82601,+49 150 75924189,b.ioannou@padesignveranstaltungstechnik.org,b.ioannou@gmail.com,Rodenkirchener Str. 31,50354,Kalscheuren Stadt Hürth,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 4699,+49 9631 91012 94699,+49 188 4649384 4699,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Earle,Corbet,Ko,+49 2437 460017,,+49 131 66918297,e.ko@padesignveranstaltungstechnik.org,e.ko@web.de,Hegenichstr. 28,69124,Heidelberg,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 7147,+49 9631 91012 97147,+49 188 4649384 7147,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,B.Sc.,Salomo,,Steiert,+49 1800 634117,,+49 124 46013385,s.steiert@padesignveranstaltungstechnik.org,s.steiert@gmail.com,Eichenweg 24,93149,Nittenau,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 3313,+49 9631 91012 93313,+49 188 4649384 3313,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Paulie,,Rooney,+49 4659 14112,,+49 111 32257117,p.rooney@padesignveranstaltungstechnik.org,p.rooney@hotmail.de,Benzenbergstr. 11,40219,Düsseldorf,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 3149,+49 9631 91012 93149,+49 188 4649384 3149,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Vincenty,Jeramie,Mayo,+49 7505 40604,,+49 174 49635481,v.mayo@padesignveranstaltungstechnik.org,v.mayo@t-online.de,Lindenstr. 10,1558,Großenhain in Sachsen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 3702,+49 9631 91012 93702,+49 188 4649384 3702,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,male,,Amery,Archy,Fournel,+49 682 18643,,+49 137 39230031,a.fournel@padesignveranstaltungstechnik.org,a.fournel@hotmail.de,,,,
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 4395,+49 9631 91012 94395,+49 188 4649384 4395,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Marcelia,Oralee,Chea,+49 390 939845,,+49 106 78123850,m.chea@padesignveranstaltungstechnik.org,m.chea@t-online.de,Hohler Weg 21,31855,Aerzen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 3353,+49 9631 91012 93353,+49 188 4649384 3353,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Candide,Vi,Comtois,+49 4119 282687,,+49 118 33271499,c.comtois@padesignveranstaltungstechnik.org,c.comtois@t-online.de,Kirchweg 6,35083,Wetter in Hessen,DE
PA-Design Veranstaltungstechnik e.K.,padesignveranstaltungstechnik.org,http://www.padesignveranstaltungstechnik.org/,+49 9631 91012 1570,+49 9631 91012 91570,+49 188 4649384 1570,Rödgener Str. 61 -83,59955,Winterberg in Westfalen,DE,female,,Marylin,,Rios,+49 3051 701621,,+49 136 48286076,m.rios@padesignveranstaltungstechnik.org,m.rios@hotmail.de,Arndtstr. 15,33100,Paderborn,DE
RITTER L. DR.,ritterldr.com,http://www.ritterldr.com/,+49 7520 34738 3774,+49 7520 34738 93774,+49 125 1334747 3774,Weißenburger Str. 201,90451,Nürnberg,DE,female,,Etheline,Jill,Connor,+49 6429 745810,,+49 173 35320893,e.connor@ritterldr.com,e.connor@web.de,Holzwiesen 86,30179,Hannover,DE
RITTER L. DR.,ritterldr.com,http://www.ritterldr.com/,+49 7520 34738 4579,+49 7520 34738 94579,+49 125 1334747 4579,Weißenburger Str. 201,90451,Nürnberg,DE,male,,Thor,,Beun,+49 7371 600001,,+49 193 35201691,t.beun@ritterldr.com,t.beun@web.de,Vorsfelder Str. 25,38350,Helmstedt,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 9818,+49 2920 63520 99818,+49 155 4389966 9818,Grüne Str. 12,27243,Harpstedt,DE,male,,Gareth,,Whang,+49 4128 940554,+49 2372 57048,+49 168 9713351,g.whang@strafverteidigerink.org,g.whang@hotmail.de,Kurpfalzstr. 44,69168,Wiesloch,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 4062,+49 2920 63520 94062,+49 155 4389966 4062,Grüne Str. 12,27243,Harpstedt,DE,female,,Aurelia,Berti,Peacemaker,+49 7288 980107,+49 2868 41910,+49 186 26389257,a.peacemaker@strafverteidigerink.org,a.peacemaker@web.de,Hohe Str. 33,63069,Offenbach am Main,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 8432,+49 2920 63520 98432,+49 155 4389966 8432,Grüne Str. 12,27243,Harpstedt,DE,female,,Crista,,Racicot,+49 1676 762342,+49 6673 87363,+49 160 1420842,c.racicot@strafverteidigerink.org,c.racicot@arcor.de,Rosengarten 6,96199,Zapfendorf,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 7203,+49 2920 63520 97203,+49 155 4389966 7203,Grüne Str. 12,27243,Harpstedt,DE,female,Dipl.agr.biol.,Savina,,Summers,+49 3057 23178,,+49 144 39175722,s.summers@strafverteidigerink.org,s.summers@t-online.de,Altenbergstr. 24,76646,Heidelsheim Stadt Bruchsal,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 1727,+49 2920 63520 91727,+49 155 4389966 1727,Grüne Str. 12,27243,Harpstedt,DE,male,,Jaye,Cris,Giordano,+49 9752 248777,,+49 184 85238227,j.giordano@strafverteidigerink.org,j.giordano@t-online.de,Weserstr. 11,63225,Langen in Hessen,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 6870,+49 2920 63520 96870,+49 155 4389966 6870,Grüne Str. 12,27243,Harpstedt,DE,female,Dipl.-Met.,Holly-anne,Iseabal,Gaiser,+49 3359 998009,+49 3491 45676,+49 139 73086616,h.gaiser@strafverteidigerink.org,h.gaiser@gmx.de,Haferwende 29 a,28357,Bremen,DE
"Strafverteidiger in Köln, Fachanwalt für Strafrecht M. Meurer Köln, Anwaltskanzlei für Strafrecht in Köln",strafverteidigerink.org,http://www.strafverteidigerink.org/,+49 2920 63520 9141,+49 2920 63520 99141,+49 155 4389966 9141,Grüne Str. 12,27243,Harpstedt,DE,female,,Terrijo,,Mayr-Stein,+49 7326 328054,,+49 158 7962870,t.mayr-stein@strafverteidigerink.org,t.mayr-stein@gmx.de,Beethovenstr. 6,"",Leipzig,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 4442,+49 9800 57791 94442,+49 173 7991275 4442,Große Allee 42,89407,Dillingen an der Donau,DE,male,,Germain,,Dingle,+49 1419 453089,,+49 130 14669135,g.dingle@hsverwaltungs.org,g.dingle@hotmail.de,Kohlhäuser Str. 52,36043,Kohlhaus Stadt Fulda,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 6498,+49 9800 57791 96498,+49 173 7991275 6498,Große Allee 42,89407,Dillingen an der Donau,DE,female,Dipl.-Met.,Alina,Brandise,Devgon,+49 7491 123982,,+49 111 87754487,a.devgon@hsverwaltungs.org,a.devgon@hotmail.de,Schmiedestr. 6,42899,Remscheid,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 9315,+49 9800 57791 99315,+49 173 7991275 9315,Große Allee 42,89407,Dillingen an der Donau,DE,female,Dipl.-Wirtsch.-Inf. (DH),Jaquenette,,Thibeault,+49 8567 201962,,+49 123 12909809,j.thibeault@hsverwaltungs.org,j.thibeault@gmail.com,Gartenstr. 34,64319,Pfungstadt,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 4423,+49 9800 57791 94423,+49 173 7991275 4423,Große Allee 42,89407,Dillingen an der Donau,DE,female,,Ellene,Pia,Jonkheer,+49 2363 132329,+49 4604 62153,+49 130 70449926,e.jonkheer@hsverwaltungs.org,e.jonkheer@hotmail.de,Leipziger Str. 89,30179,Hannover,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 6437,+49 9800 57791 96437,+49 173 7991275 6437,Große Allee 42,89407,Dillingen an der Donau,DE,female,Dipl.-Math.,Dulsea,Michaeline,Klapper,+49 2924 856370,+49 6087 36535,+49 175 4909022,d.klapper@hsverwaltungs.org,d.klapper@t-online.de,Siemensstr. 42,67227,Frankenthal in der Pfalz,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 3496,+49 9800 57791 93496,+49 173 7991275 3496,Große Allee 42,89407,Dillingen an der Donau,DE,male,,Riccardo,,Catherwood,+49 1072 323232,,+49 105 42395714,r.catherwood@hsverwaltungs.org,r.catherwood@arcor.de,Burgstr. 177,51103,Köln,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 5306,+49 9800 57791 95306,+49 173 7991275 5306,Große Allee 42,89407,Dillingen an der Donau,DE,male,,Clifford,,Wingate,+49 2111 926115,,+49 156 68198558,c.wingate@hsverwaltungs.org,c.wingate@gmail.com,,,,
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 5974,+49 9800 57791 95974,+49 173 7991275 5974,Große Allee 42,89407,Dillingen an der Donau,DE,male,,Cullen,Alic,Jamieson,+49 5351 907216,,+49 189 10848658,c.jamieson@hsverwaltungs.org,c.jamieson@t-online.de,Martinusstr. 28,41379,Brüggen am Niederrhein,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 9475,+49 9800 57791 99475,+49 173 7991275 9475,Große Allee 42,89407,Dillingen an der Donau,DE,male,Dipl.-Ing.,Aubrey,Dare,Carver,+49 4734 485372,,+49 102 86111072,a.carver@hsverwaltungs.org,a.carver@gmx.de,Dachauer Str. 181,80636,München,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 7754,+49 9800 57791 97754,+49 173 7991275 7754,Große Allee 42,89407,Dillingen an der Donau,DE,male,BBA,Guthrey,Wolf,Gawdan,+49 7653 193363,,+49 174 97972358,g.gawdan@hsverwaltungs.org,g.gawdan@web.de,Rothe Gasse 85,52224,Mausbach Stadt Stolberg im Rheinland,DE
H&S Verwaltungs GmbH,hsverwaltungs.org,http://www.hsverwaltungs.org/,+49 9800 57791 9813,+49 9800 57791 99813,+49 173 7991275 9813,Große Allee 42,89407,Dillingen an der Donau,DE,female,Dipl.agr.biol.,Layne,Alicea,Shapland,+49 9696 293441,,+49 107 31412626,l.shapland@hsverwaltungs.org,l.shapland@gmx.de,Zwengauerweg 20,81479,München,DE
